,precision,recall,f1_score,accuracy,auc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,config/batch_size,config/combined_pathway,config/dropout,config/embed_dim,config/epochs,config/item_pathway,config/lr,config/num_category_embed,config/num_cupsize_embed,config/num_item_embed,config/num_item_numeric,config/num_targets,config/num_user_embed,config/num_user_numeric,config/user_pathway,config/wd,logdir
20,0.553234510385104,0.6854248046875,0.6029342039848813,0.6854248046875,0.680365172048171,1485.261028289795,False,,,1,86aea_00020,f3c6f7edcfc64f1e83ce8a0691b975d1,2022-11-29_05-15-19,1669698919,1485.261028289795,12125,dsmlp-jupyter-saraheja,10.47.64.16,1485.261028289795,0,1,0.0043613910675048,128,"[256, 128, 64, 16]",0.4,10,10,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0004,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00020_20_dropout=0.4000,embed_dim=10,epochs=10,lr=0.0005,wd=0.0004_2022-11-29_04-50-34"
21,0.5580083732657175,0.6903076171875,0.6044551855232042,0.6903076171875,0.6733045048405755,661.3878560066223,False,,,1,86aea_00021,a178fbdbb26540b3bd90c109f388de21,2022-11-29_05-03-08,1669698188,661.3878560066223,12159,dsmlp-jupyter-saraheja,10.47.64.16,661.3878560066223,0,1,0.0048291683197021,128,"[256, 128, 64, 16]",0.2,15,5,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0008,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00021_21_dropout=0.2000,embed_dim=15,epochs=5,lr=0.0020,wd=0.0008_2022-11-29_04-52-07"
22,0.6053521397948174,0.656494140625,0.6179427216548696,0.656494140625,0.6781524825928227,148.21517133712769,False,,,1,86aea_00022,17745e0f42f84c478d40d6e3f2973dd7,2022-11-29_04-54-44,1669697684,148.21517133712769,12158,dsmlp-jupyter-saraheja,10.47.64.16,148.21517133712769,0,1,0.0066485404968261,128,"[256, 128, 64, 16]",0.6,5,2,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00022_22_dropout=0.6000,embed_dim=5,epochs=2,lr=0.0015,wd=0.0001_2022-11-29_04-52-16"
23,0.6300486403703622,0.691162109375,0.6109038051812129,0.691162109375,0.7052086430246656,144.19208908081055,False,,,1,86aea_00023,a5d0dc98f81c41138af715858dffde84,2022-11-29_04-55-12,1669697712,144.19208908081055,12157,dsmlp-jupyter-saraheja,10.47.64.16,144.19208908081055,0,1,0.0049631595611572,128,"[256, 128, 64, 16]",0.4,5,2,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00023_23_dropout=0.4000,embed_dim=5,epochs=2,lr=0.0020,wd=0.0001_2022-11-29_04-52-48"
24,0.6181885610200777,0.659423828125,0.6310609968219575,0.659423828125,0.688315850768777,159.1225826740265,False,,,1,86aea_00024,079472c80f824ca8a35685a3316dfaa6,2022-11-29_04-56-30,1669697790,159.1225826740265,12154,dsmlp-jupyter-saraheja,10.47.64.16,159.1225826740265,0,1,0.004901647567749,128,"[256, 128, 64, 16]",0.4,15,2,"[256, 128, 64]",0.0005,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0001,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00024_24_dropout=0.4000,embed_dim=15,epochs=2,lr=0.0005,wd=0.0001_2022-11-29_04-53-51"
25,0.6074255357732208,0.636474609375,0.6180563069847468,0.636474609375,0.6291145164393047,490.1025230884552,False,,,1,86aea_00025,17745e0f42f84c478d40d6e3f2973dd7,2022-11-29_05-02-55,1669698175,490.1025230884552,12158,dsmlp-jupyter-saraheja,10.47.64.16,490.1025230884552,0,1,0.0066485404968261,128,"[256, 128, 64, 16]",0.2,15,5,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00025_25_dropout=0.2000,embed_dim=15,epochs=5,lr=0.0015,wd=0.0001_2022-11-29_04-54-44"
26,0.6337553005591724,0.6923828125,0.5813727713279571,0.6923828125,0.7074659888687852,165.8263554573059,False,,,1,86aea_00026,a5d0dc98f81c41138af715858dffde84,2022-11-29_04-57-58,1669697878,165.8263554573059,12157,dsmlp-jupyter-saraheja,10.47.64.16,165.8263554573059,0,1,0.0049631595611572,128,"[256, 128, 64, 16]",0.4,15,2,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0001,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00026_26_dropout=0.4000,embed_dim=15,epochs=2,lr=0.0020,wd=0.0001_2022-11-29_04-55-12"
27,0.6194449461559602,0.64892578125,0.6300267988135095,0.64892578125,0.6632330881828309,833.0408084392548,False,,,1,86aea_00027,079472c80f824ca8a35685a3316dfaa6,2022-11-29_05-10-23,1669698623,833.0408084392548,12154,dsmlp-jupyter-saraheja,10.47.64.16,833.0408084392548,0,1,0.004901647567749,128,"[256, 128, 64, 16]",0.6,5,10,"[256, 128, 64]",0.002,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00027_27_dropout=0.6000,embed_dim=5,epochs=10,lr=0.0020,wd=0.0001_2022-11-29_04-56-30"
28,0.5613601844976913,0.693115234375,0.599957407652565,0.693115234375,0.6880029883428468,1539.1548507213593,False,,,1,86aea_00028,4f800e8afe104f7d8001278ebd12a20f,2022-11-29_05-22-42,1669699362,1539.1548507213593,12155,dsmlp-jupyter-saraheja,10.47.64.16,1539.1548507213593,0,1,0.004673957824707,128,"[256, 128, 64, 16]",0.4,20,10,"[256, 128, 64]",0.0015,7,12,1378,2,3,47958,5,"[256, 128, 64]",0.0004,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00028_28_dropout=0.4000,embed_dim=20,epochs=10,lr=0.0015,wd=0.0004_2022-11-29_04-57-03"
29,0.6270330925361071,0.646484375,0.6345206893840991,0.646484375,0.6739824679732671,1175.888568401337,False,,,1,86aea_00029,a5d0dc98f81c41138af715858dffde84,2022-11-29_05-17-34,1669699054,1175.888568401337,12157,dsmlp-jupyter-saraheja,10.47.64.16,1175.888568401337,0,1,0.0049631595611572,128,"[256, 128, 64, 16]",0.2,15,10,"[256, 128, 64]",0.001,7,12,1378,2,3,47958,5,"[256, 128, 64]",5e-05,"/home/saraheja/ray_results/train_2022-11-29_04-30-17/train_86aea_00029_29_dropout=0.2000,embed_dim=15,epochs=10,lr=0.0010,wd=0.0001_2022-11-29_04-57-58"
